stream,lib,n_row,memory,i,time
groupby,polars,10000000,110.113281,1,1710235905.2094
groupby,polars,10000000,207.113281,1,1710235905.3098
groupby,polars,10000000,303.488281,1,1710235905.4102
groupby,polars,10000000,349.363281,1,1710235905.5105
groupby,polars,10000000,371.613281,1,1710235905.6107
groupby,polars,10000000,394.363281,1,1710235905.711
groupby,polars,10000000,416.613281,1,1710235905.8112
groupby,polars,10000000,439.363281,1,1710235905.9115
groupby,polars,10000000,462.113281,1,1710235906.0118
groupby,polars,10000000,484.613281,1,1710235906.1121
groupby,polars,10000000,507.363281,1,1710235906.2124
groupby,polars,10000000,529.613281,1,1710235906.3127
groupby,polars,10000000,552.113281,1,1710235906.413
groupby,polars,10000000,364.921875,1,1710235906.5135
groupby,polars,10000000,241.472656,1,1710235906.6139
groupby,polars,10000000,290.222656,1,1710235906.7142
groupby,polars,10000000,118.582031,1,1710235906.8146
groupby,noir,10000,0.25,4,1710235646.1908
join,noir,10000,0.375,8,1710235647.349
join,polars,100000,0.375,3,1710235669.3687
join,polars,100000,41.863281,3,1710235669.469
groupby,polars,100000,0.375,8,1710235672.2946
groupby,polars,100000,43.988281,8,1710235672.3949
groupby,noir,10000,0.375,10,1710235648.1746
groupby,polars,10000000,0.375,5,1710235926.361
groupby,polars,10000000,28.164062,5,1710235926.4613
groupby,polars,10000000,35.988281,5,1710235926.5616
groupby,polars,10000000,130.363281,5,1710235926.662
groupby,polars,10000000,262.863281,5,1710235926.7624
groupby,polars,10000000,321.863281,5,1710235926.8627
groupby,polars,10000000,344.488281,5,1710235926.963
groupby,polars,10000000,366.988281,5,1710235927.0633
groupby,polars,10000000,389.613281,5,1710235927.1635
groupby,polars,10000000,411.113281,5,1710235927.2637
groupby,polars,10000000,433.738281,5,1710235927.364
groupby,polars,10000000,456.363281,5,1710235927.4642
groupby,polars,10000000,478.863281,5,1710235927.5644
groupby,polars,10000000,501.488281,5,1710235927.6647
groupby,polars,10000000,523.988281,5,1710235927.7649
groupby,polars,10000000,546.613281,5,1710235927.8651
groupby,polars,10000000,334.027344,5,1710235927.9655
groupby,polars,10000000,233.453125,5,1710235928.0658
groupby,polars,10000000,295.964844,5,1710235928.1662
groupby,polars,10000000,0.0,5,1710235928.2665
groupby,polars,100000,0.375,4,1710235670.1698
groupby,polars,100000,43.984375,4,1710235670.2701
groupby,noir,10000,0.375,5,1710235646.522
join,polars,1000000,0.375,9,1710235712.3188
join,polars,1000000,36.367188,9,1710235712.4192
join,polars,1000000,248.421875,9,1710235712.5196
join,polars,1000000,598.632812,9,1710235712.62
join,polars,1000000,1279.757812,9,1710235712.7204
join,polars,1000000,1620.820312,9,1710235712.8209
join,polars,1000000,2193.070312,9,1710235712.9213
join,polars,1000000,994.929688,9,1710235713.0217
groupby,polars,10000,0.375,2,1710235649.1375
groupby,polars,10000,37.863281,2,1710235649.2378
join,noir,100000,0.25,6,1710235665.6489
join,noir,100000,48.917969,6,1710235665.7493
join,noir,100000,78.886719,6,1710235665.8496
groupby,noir,100000,0.375,3,1710235664.4178
join,pandas,10000000,0.375,6,1710236014.146
join,pandas,10000000,30.546875,6,1710236014.2463
join,pandas,10000000,56.652344,6,1710236014.3466
join,pandas,10000000,90.777344,6,1710236014.447
join,pandas,10000000,121.027344,6,1710236014.5473
join,pandas,10000000,150.777344,6,1710236014.6476
join,pandas,10000000,181.777344,6,1710236014.7479
join,pandas,10000000,214.152344,6,1710236014.8482
join,pandas,10000000,245.777344,6,1710236014.9485
join,pandas,10000000,276.027344,6,1710236015.0488
join,pandas,10000000,305.902344,6,1710236015.1491
join,pandas,10000000,338.652344,6,1710236015.2494
join,pandas,10000000,370.777344,6,1710236015.3497
join,pandas,10000000,400.777344,6,1710236015.4499
join,pandas,10000000,430.902344,6,1710236015.5502
join,pandas,10000000,463.027344,6,1710236015.6505
join,pandas,10000000,495.527344,6,1710236015.7508
join,pandas,10000000,525.902344,6,1710236015.8511
join,pandas,10000000,556.152344,6,1710236015.9514
join,pandas,10000000,587.902344,6,1710236016.0516
join,pandas,10000000,620.652344,6,1710236016.1519
join,pandas,10000000,651.152344,6,1710236016.2522
join,pandas,10000000,681.402344,6,1710236016.3525
join,pandas,10000000,713.777344,6,1710236016.4528
join,pandas,10000000,746.152344,6,1710236016.5531
join,pandas,10000000,776.152344,6,1710236016.6535
join,pandas,10000000,806.277344,6,1710236016.7538
join,pandas,10000000,838.152344,6,1710236016.8541
join,pandas,10000000,1420.734375,6,1710236016.9545
join,pandas,10000000,1099.136719,6,1710236017.055
join,pandas,10000000,905.203125,6,1710236017.1554
join,pandas,10000000,1058.914062,6,1710236017.2558
join,pandas,10000000,1944.914062,6,1710236017.3564
join,pandas,10000000,2546.289062,6,1710236017.4568
join,pandas,10000000,2594.164062,6,1710236017.5572
join,pandas,10000000,2622.664062,6,1710236017.6576
join,pandas,10000000,2622.664062,6,1710236017.758
join,pandas,10000000,2622.664062,6,1710236017.8584
join,pandas,10000000,2682.664062,6,1710236017.9588
join,pandas,10000000,2924.039062,6,1710236018.0591
join,pandas,10000000,3161.039062,6,1710236018.1594
join,pandas,10000000,3366.289062,6,1710236018.2597
join,pandas,10000000,3460.414062,6,1710236018.3601
join,pandas,10000000,3461.914062,6,1710236018.4606
join,pandas,10000000,3461.914062,6,1710236018.561
join,pandas,10000000,3461.914062,6,1710236018.6614
join,pandas,10000000,3461.914062,6,1710236018.7618
join,pandas,10000000,3461.914062,6,1710236018.8621
join,pandas,10000000,3461.914062,6,1710236018.9625
join,pandas,10000000,3568.339844,6,1710236019.0629
join,pandas,10000000,4022.339844,6,1710236019.1634
join,pandas,10000000,4474.292969,6,1710236019.2639
join,pandas,10000000,4853.4375,6,1710236019.3643
join,pandas,10000000,2474.875,6,1710236019.4647
join,pandas,10000000,3028.832031,6,1710236019.5652
join,pandas,10000000,3598.832031,6,1710236019.6656
join,pandas,10000000,4216.832031,6,1710236019.7661
join,pandas,10000000,4838.832031,6,1710236019.8665
join,pandas,10000000,5458.832031,6,1710236019.9669
join,pandas,10000000,6082.832031,6,1710236020.0674
join,pandas,10000000,6656.832031,6,1710236020.1679
join,pandas,10000000,6860.832031,6,1710236020.2684
join,pandas,10000000,7080.332031,6,1710236020.3688
join,pandas,10000000,7255.832031,6,1710236020.4692
join,pandas,10000000,0.0,6,1710236020.6318
join,polars,1000000,0.375,7,1710235709.9464
join,polars,1000000,39.117188,7,1710235710.0467
join,polars,1000000,253.613281,7,1710235710.1471
join,polars,1000000,570.457031,7,1710235710.2476
join,polars,1000000,1238.832031,7,1710235710.348
join,polars,1000000,1585.25,7,1710235710.4484
join,polars,1000000,2120.25,7,1710235710.549
join,polars,1000000,1312.078125,7,1710235710.6494
join,polars,1000000,0.0,7,1710235710.7498
join,noir,100000,0.25,4,1710235664.5837
join,noir,100000,46.789062,4,1710235664.684
join,noir,100000,77.289062,4,1710235664.7844
groupby,polars,10000,0.375,4,1710235650.204
groupby,polars,10000,42.363281,4,1710235650.3044
join,pandas,1000000,0.375,1,1710235714.5903
join,pandas,1000000,30.546875,1,1710235714.6906
join,pandas,1000000,56.648438,1,1710235714.791
join,pandas,1000000,90.273438,1,1710235714.8913
join,pandas,1000000,120.648438,1,1710235714.9917
join,pandas,1000000,150.648438,1,1710235715.092
join,pandas,1000000,313.648438,1,1710235715.1925
join,pandas,1000000,405.023438,1,1710235715.2929
join,pandas,1000000,512.054688,1,1710235715.3933
join,pandas,1000000,1106.320312,1,1710235715.4937
join,pandas,1000000,1734.320312,1,1710235715.5942
join,pandas,1000000,2464.609375,1,1710235715.6947
join,pandas,1000000,3194.875,1,1710235715.7951
join,pandas,1000000,1873.910156,1,1710235715.8956
join,pandas,1000000,2331.007812,1,1710235715.9961
join,pandas,100000,0.375,5,1710235677.7493
join,pandas,100000,31.042969,5,1710235677.8495
join,pandas,100000,56.640625,5,1710235677.9498
join,pandas,100000,91.753906,5,1710235678.0501
join,pandas,100000,79.222656,5,1710235678.1504
groupby,noir,10000,0.375,9,1710235647.8446
join,noir,10000000,0.375,4,1710235787.3263
join,noir,10000000,49.664062,4,1710235787.4266
join,noir,10000000,86.664062,4,1710235787.527
join,noir,10000000,119.664062,4,1710235787.6274
join,noir,10000000,152.289062,4,1710235787.7277
join,noir,10000000,185.414062,4,1710235787.8281
join,noir,10000000,219.789062,4,1710235787.931
join,noir,10000000,251.039062,4,1710235788.0313
join,noir,10000000,283.039062,4,1710235788.1317
join,noir,10000000,314.789062,4,1710235788.232
join,noir,10000000,345.539062,4,1710235788.3324
join,noir,10000000,376.414062,4,1710235788.4328
join,noir,10000000,406.664062,4,1710235788.5334
join,noir,10000000,437.789062,4,1710235788.6337
join,noir,10000000,467.789062,4,1710235788.7341
join,noir,10000000,496.414062,4,1710235788.8345
join,noir,10000000,526.164062,4,1710235788.9348
join,noir,10000000,554.289062,4,1710235789.0352
join,noir,10000000,583.789062,4,1710235789.1356
join,noir,10000000,612.789062,4,1710235789.2363
join,noir,10000000,641.789062,4,1710235789.3366
join,noir,10000000,671.664062,4,1710235789.437
join,noir,10000000,701.539062,4,1710235789.5374
join,noir,10000000,729.789062,4,1710235789.6377
join,noir,10000000,759.039062,4,1710235789.7381
join,noir,10000000,789.289062,4,1710235789.8384
join,noir,10000000,818.539062,4,1710235789.9389
join,noir,10000000,848.539062,4,1710235790.0393
join,noir,10000000,877.414062,4,1710235790.1397
join,noir,10000000,905.414062,4,1710235790.24
join,noir,10000000,936.414062,4,1710235790.3404
join,noir,10000000,965.039062,4,1710235790.4408
join,noir,10000000,995.039062,4,1710235790.5412
join,noir,10000000,1024.164062,4,1710235790.6415
join,noir,10000000,1053.414062,4,1710235790.7419
join,noir,10000000,1081.539062,4,1710235790.8423
join,noir,10000000,1111.539062,4,1710235790.9427
join,noir,10000000,1141.164062,4,1710235791.043
join,noir,10000000,1171.164062,4,1710235791.1448
join,noir,10000000,1199.664062,4,1710235791.2452
join,noir,10000000,1229.039062,4,1710235791.3479
join,noir,10000000,1260.039062,4,1710235791.4483
join,noir,10000000,1289.789062,4,1710235791.551
join,noir,10000000,1318.789062,4,1710235791.6513
join,noir,10000000,1348.664062,4,1710235791.7516
join,noir,10000000,1376.789062,4,1710235791.852
join,noir,10000000,1405.164062,4,1710235791.9524
join,noir,10000000,1434.289062,4,1710235792.0528
join,noir,10000000,1463.664062,4,1710235792.1541
join,noir,10000000,1493.414062,4,1710235792.2545
join,noir,10000000,1523.039062,4,1710235792.3548
join,noir,10000000,1552.664062,4,1710235792.4552
join,noir,10000000,1581.789062,4,1710235792.5556
join,noir,10000000,1613.164062,4,1710235792.6573
join,noir,10000000,1642.539062,4,1710235792.7576
join,noir,10000000,1671.039062,4,1710235792.8585
join,noir,10000000,1700.414062,4,1710235792.9589
join,noir,10000000,1730.039062,4,1710235793.0593
join,noir,10000000,1759.789062,4,1710235793.1596
join,noir,10000000,1788.539062,4,1710235793.2601
join,noir,10000000,1818.664062,4,1710235793.3604
join,noir,10000000,1847.414062,4,1710235793.4608
join,noir,10000000,1876.664062,4,1710235793.5612
join,noir,10000000,1906.289062,4,1710235793.6615
join,noir,10000000,1935.414062,4,1710235793.7619
join,noir,10000000,1964.164062,4,1710235793.8623
join,noir,10000000,1993.164062,4,1710235793.9626
join,noir,10000000,2021.664062,4,1710235794.063
join,noir,10000000,2049.539062,4,1710235794.1634
join,noir,10000000,2078.664062,4,1710235794.2637
join,noir,10000000,2107.664062,4,1710235794.3641
join,noir,10000000,2137.289062,4,1710235794.4645
join,noir,10000000,2166.414062,4,1710235794.5649
join,noir,10000000,2196.039062,4,1710235794.6652
join,noir,10000000,2224.664062,4,1710235794.7656
join,noir,10000000,2253.539062,4,1710235794.866
join,noir,10000000,2282.539062,4,1710235794.9664
join,noir,10000000,2311.539062,4,1710235795.0667
join,noir,10000000,2340.039062,4,1710235795.1671
join,noir,10000000,2368.039062,4,1710235795.2675
join,noir,10000000,2397.664062,4,1710235795.3678
join,noir,10000000,2426.664062,4,1710235795.4682
join,noir,10000000,2455.664062,4,1710235795.5686
join,noir,10000000,2483.164062,4,1710235795.6691
join,noir,10000000,2511.914062,4,1710235795.7695
join,noir,10000000,2540.539062,4,1710235795.8699
join,noir,10000000,2569.539062,4,1710235795.971
join,noir,10000000,2599.539062,4,1710235796.0713
join,noir,10000000,2628.664062,4,1710235796.1717
join,noir,10000000,2658.664062,4,1710235796.2744
join,noir,10000000,2687.289062,4,1710235796.3748
join,noir,10000000,2715.914062,4,1710235796.4752
join,noir,10000000,2744.789062,4,1710235796.5756
join,noir,10000000,2774.289062,4,1710235796.676
join,noir,10000000,2803.664062,4,1710235796.7763
join,noir,10000000,2832.164062,4,1710235796.8767
join,noir,10000000,2861.164062,4,1710235796.9771
join,noir,10000000,2888.789062,4,1710235797.0774
join,noir,10000000,2917.289062,4,1710235797.1788
join,noir,10000000,2946.289062,4,1710235797.2791
join,noir,10000000,2975.914062,4,1710235797.38
join,noir,10000000,3006.289062,4,1710235797.4817
join,noir,10000000,3034.789062,4,1710235797.5821
join,noir,10000000,3062.789062,4,1710235797.6825
join,noir,10000000,3092.414062,4,1710235797.783
join,noir,10000000,3120.289062,4,1710235797.8833
join,noir,10000000,3149.039062,4,1710235797.9845
join,noir,10000000,3178.414062,4,1710235798.085
join,noir,10000000,3207.039062,4,1710235798.1854
join,noir,10000000,3234.789062,4,1710235798.2859
join,noir,10000000,3263.789062,4,1710235798.3862
join,noir,10000000,3293.789062,4,1710235798.4899
join,noir,10000000,3322.539062,4,1710235798.5908
join,noir,10000000,3351.289062,4,1710235798.6911
join,noir,10000000,3380.664062,4,1710235798.7915
join,noir,10000000,3410.289062,4,1710235798.8919
join,noir,10000000,3439.289062,4,1710235798.9924
join,noir,10000000,3467.289062,4,1710235799.0928
join,noir,10000000,3496.539062,4,1710235799.1932
join,noir,10000000,3525.664062,4,1710235799.2936
join,noir,10000000,3554.789062,4,1710235799.3939
join,noir,10000000,3583.414062,4,1710235799.4947
join,noir,10000000,3612.539062,4,1710235799.595
join,noir,10000000,3641.414062,4,1710235799.6964
join,noir,10000000,3669.789062,4,1710235799.7968
join,noir,10000000,3699.039062,4,1710235799.8972
join,noir,10000000,3729.789062,4,1710235799.9988
join,noir,10000000,3758.664062,4,1710235800.0991
join,noir,10000000,3786.789062,4,1710235800.1995
join,noir,10000000,3815.914062,4,1710235800.3006
join,noir,10000000,3844.289062,4,1710235800.401
join,noir,10000000,3872.414062,4,1710235800.5014
join,noir,10000000,3900.414062,4,1710235800.6018
join,noir,10000000,3929.539062,4,1710235800.7021
join,noir,10000000,3958.289062,4,1710235800.8025
join,noir,10000000,3987.414062,4,1710235800.903
join,noir,10000000,4015.414062,4,1710235801.0034
join,noir,10000000,4045.039062,4,1710235801.1039
join,noir,10000000,4073.414062,4,1710235801.2043
join,noir,10000000,4101.039062,4,1710235801.3051
join,noir,10000000,4129.789062,4,1710235801.4055
join,noir,10000000,4157.164062,4,1710235801.5058
join,noir,10000000,4186.039062,4,1710235801.6062
join,noir,10000000,4214.664062,4,1710235801.7065
join,noir,10000000,4241.789062,4,1710235801.8069
join,noir,10000000,4271.539062,4,1710235801.9073
join,noir,10000000,4297.664062,4,1710235802.008
join,noir,10000000,4322.914062,4,1710235802.1083
join,noir,10000000,0.0,4,1710235802.2087
join,noir,10000000,0.0,4,1710235802.309
join,pandas,10000,0.375,1,1710235653.662
join,pandas,10000,21.410156,1,1710235653.7624
join,pandas,10000,29.410156,1,1710235653.8627
join,pandas,10000,36.410156,1,1710235653.9631
join,pandas,10000,42.785156,1,1710235654.0636
join,pandas,10000,49.390625,1,1710235654.1639
join,pandas,10000,56.265625,1,1710235654.2641
join,pandas,10000,62.015625,1,1710235654.3645
join,pandas,10000,66.140625,1,1710235654.465
join,pandas,10000,0.375,5,1710235657.7943
join,pandas,10000,30.914062,5,1710235657.8946
join,pandas,10000,56.769531,5,1710235657.9949
join,pandas,10000,77.632812,5,1710235658.0952
groupby,pandas,1000000,0.375,4,1710235723.1806
groupby,pandas,1000000,30.667969,4,1710235723.2809
groupby,pandas,1000000,56.738281,4,1710235723.3812
groupby,pandas,1000000,89.363281,4,1710235723.4816
groupby,pandas,1000000,120.738281,4,1710235723.5819
groupby,pandas,1000000,150.738281,4,1710235723.6823
groupby,pandas,1000000,99.457031,4,1710235723.7827
groupby,noir,1000000,0.375,9,1710235700.8332
groupby,noir,1000000,25.417969,9,1710235700.9335
groupby,noir,10000,0.375,7,1710235647.1837
groupby,noir,100000,0.375,4,1710235664.9499
join,polars,1000000,0.375,6,1710235708.7078
join,polars,1000000,42.742188,6,1710235708.8081
join,polars,1000000,242.851562,6,1710235708.9084
join,polars,1000000,586.472656,6,1710235709.0088
join,polars,1000000,1120.972656,6,1710235709.1091
join,polars,1000000,1713.347656,6,1710235709.2095
join,polars,1000000,1965.917969,6,1710235709.3126
join,polars,1000000,1911.097656,6,1710235709.4129
join,polars,1000000,209.152344,6,1710235709.5132
join,polars,1000000,0.25,2,1710235704.1721
join,polars,1000000,41.875,2,1710235704.2725
join,polars,1000000,250.476562,2,1710235704.3729
join,polars,1000000,595.773438,2,1710235704.4733
join,polars,1000000,1267.148438,2,1710235704.5737
join,polars,1000000,1600.550781,2,1710235704.6741
join,polars,1000000,2168.800781,2,1710235704.7745
join,polars,1000000,1055.488281,2,1710235704.8748
join,noir,1000000,0.25,10,1710235701.0996
join,noir,1000000,50.917969,10,1710235701.2
join,noir,1000000,88.042969,10,1710235701.3004
join,noir,1000000,119.917969,10,1710235701.4008
join,noir,1000000,152.292969,10,1710235701.5011
join,noir,1000000,183.292969,10,1710235701.6014
join,noir,1000000,213.167969,10,1710235701.702
